fecha,P_mm,ETP_mm,T_min_C,T_max_C,Q_m3s,Q_mm
2006-11-05,9.458,8.713,17.92,24.34,23.2,4.4861
2006-11-06,3.15,9.177,17.14,24.28,28.36,5.4839
2006-11-07,18.876,9.612,16.12,24.06,33.61,6.499
2006-11-08,24.475,6.4,17.44,21.45,59.55,11.515
2006-11-09,9.644,7.489,17.28,22.52,48.0,9.2816
2006-11-10,4.946,7.805,17.47,23.03,36.64,7.0849
2006-11-11,1.749,9.51,17.34,24.91,21.38,4.1342
2006-11-12,26.155,6.39,17.34,21.41,21.67,4.1903
2006-11-13,4.075,7.415,16.89,22.17,30.08,5.8165
2006-11-14,24.456,6.624,17.3,21.64,39.19,7.578
2006-11-15,30.033,5.766,17.75,21.14,43.31,8.3747
2006-11-16,0.0,7.614,16.69,22.28,40.91,7.9106
2006-11-17,3.867,7.171,17.16,22.16,39.85,7.7057
2006-11-18,15.615,7.68,16.61,22.33,50.45,9.7553
2006-11-19,0.0,8.477,15.84,22.69,37.22,7.1971
2006-11-20,0.0,8.151,17.23,23.38,33.84,6.5435
2006-11-21,0.0,9.005,17.05,24.25,29.58,5.7198
2006-11-22,0.0,9.41,16.28,24.19,27.69,5.3543
2006-11-23,0.0,8.999,15.97,23.47,20.79,4.0201
2006-11-24,12.299,6.532,18.08,22.28,49.44,9.56
2006-11-25,43.118,8.416,17.2,23.72,45.75,8.8465
2006-11-26,3.843,8.796,15.83,23.16,31.1,6.0137
2006-11-27,0.0,8.742,17.03,24.0,20.12,3.8905
2006-11-28,20.225,9.966,15.75,24.58,23.1,4.4668
2006-11-29,5.055,8.51,16.69,23.48,20.68,3.9988
2006-11-30,0.0,8.738,17.08,24.06,17.21,3.3278
2006-12-01,0.0,10.201,16.19,25.22,14.07,2.7207
2006-12-02,7.638,8.852,17.2,24.31,12.15,2.3494
2006-12-03,6.559,8.557,17.98,24.56,11.48,2.2198
2006-12-04,0.0,8.839,18.42,25.23,11.26,2.1773
2006-12-05,12.467,8.199,18.0,24.17,26.04,5.0353
2006-12-06,0.0,8.616,18.23,24.84,37.37,7.2261
2006-12-07,40.539,7.106,17.58,22.61,28.4,5.4916
2006-12-08,0.0,7.51,18.41,23.72,33.88,6.5513
2006-12-09,32.89,6.444,17.98,22.2,42.94,8.3032
2006-12-10,0.0,7.835,17.08,23.06,20.58,3.9795
2006-12-11,0.543,7.827,17.61,23.47,40.69,7.8681
2006-12-12,43.958,7.178,17.11,22.33,38.66,7.4755
2006-12-13,0.0,7.404,17.94,23.25,29.66,5.7352
2006-12-14,0.0,7.576,17.11,22.8,19.09,3.6914
2006-12-15,0.0,8.967,16.55,24.05,70.35,13.6033
2006-12-16,0.0,6.913,17.19,22.09,22.92,4.432
2006-12-17,0.0,7.979,18.09,24.05,26.48,5.1203
2006-12-18,0.0,7.723,18.97,24.44,19.65,3.7997
2006-12-19,0.0,7.695,18.73,24.22,21.45,4.1477
2006-12-20,40.291,6.085,17.97,21.83,16.27,3.1461
2006-12-21,0.411,8.56,16.19,23.28,24.32,4.7027
2006-12-22,0.0,8.396,17.59,24.14,16.03,3.0997
2006-12-23,0.0,8.187,17.92,24.16,13.46,2.6027
2006-12-24,0.0,10.141,16.22,25.27,11.59,2.2411
2006-12-25,2.994,9.746,16.5,24.97,11.83,2.2875
2006-12-26,5.49,7.822,16.89,22.92,11.5,2.2237
2006-12-27,10.699,9.107,15.91,23.73,11.58,2.2392
2006-12-28,0.0,9.098,15.91,23.72,11.85,2.2914
2006-12-29,0.0,10.101,16.33,25.27,9.505,1.8379
2006-12-30,0.0,11.379,14.86,25.88,8.384,1.6212
2006-12-31,0.0,9.661,17.28,25.39,7.883,1.5243
2007-01-01,0.0,9.046,17.34,24.69,7.525,1.4551
2007-01-02,0.0,10.179,16.08,25.16,7.667,1.4825
2007-01-03,0.0,10.247,16.97,25.86,7.6,1.4696
2007-01-04,0.0,9.868,16.94,25.36,6.917,1.3375
2007-01-05,0.0,10.338,16.52,25.64,6.6,1.2762
2007-01-06,0.0,8.89,18.08,25.02,6.475,1.252
2007-01-07,0.0,8.773,18.56,25.22,6.313,1.2207
2007-01-08,0.0,9.837,17.45,25.66,6.313,1.2207
2007-01-09,1.338,7.725,18.0,23.56,6.107,1.1809
2007-01-10,0.0,8.292,18.12,24.3,6.044,1.1687
2007-01-11,0.0,10.299,16.83,25.72,6.576,1.2716
2007-01-12,0.175,10.906,16.69,26.34,6.508,1.2584
2007-01-13,0.0,10.135,17.61,26.05,6.123,1.184
2007-01-14,0.0,9.814,17.86,25.83,5.941,1.1488
2007-01-15,2.231,10.827,18.33,27.36,6.692,1.294
2007-01-16,1.286,11.102,17.08,26.8,7.433,1.4373
2007-01-17,4.619,9.759,17.98,25.81,6.818,1.3184
2007-01-18,3.908,7.887,19.66,24.95,9.131,1.7656
2007-01-19,1.286,7.261,18.45,23.3,9.148,1.7689
2007-01-20,1.286,10.174,17.59,25.97,11.62,2.2469
2007-01-21,0.0,10.231,17.34,25.83,10.2,1.9723
2007-01-22,1.313,9.849,18.2,25.98,8.701,1.6825
2007-01-23,1.607,10.364,18.06,26.47,9.388,1.8153
2007-01-24,0.0,11.549,16.94,27.06,8.243,1.5939
2007-01-25,0.401,8.015,18.77,24.3,7.183,1.389
2007-01-26,22.346,6.677,17.59,21.89,14.55,2.8135
2007-01-27,6.058,8.857,17.77,24.42,24.29,4.6969
2007-01-28,0.0,11.546,15.69,26.11,10.33,1.9975
2007-01-29,0.206,12.079,16.03,26.97,8.003,1.5475
2007-01-30,0.206,11.821,16.86,27.2,6.792,1.3133
2007-01-31,0.737,11.442,15.22,25.59,6.384,1.2345
2007-02-01,0.0,12.55,17.8,28.66,6.162,1.1915
2007-02-02,0.0,14.93,14.58,29.41,5.743,1.1105
2007-02-03,0.0,13.995,14.91,28.44,5.466,1.0569
2007-02-04,0.0,13.598,13.86,27.27,5.379,1.0401
2007-02-05,0.0,12.271,15.8,26.88,5.228,1.0109
2007-02-06,0.0,11.918,16.17,26.67,5.07,0.9804
2007-02-07,0.0,10.631,16.72,25.5,5.07,0.9804
2007-02-08,0.0,11.992,16.78,27.12,4.92,0.9514
2007-02-09,0.0,9.597,18.45,25.58,4.88,0.9436
2007-02-10,0.291,10.096,18.3,25.97,6.174,1.1938
2007-02-11,0.0,13.497,15.3,27.86,5.814,1.1242
2007-02-12,0.0,9.46,19.45,26.11,5.521,1.0676
2007-02-13,0.0,11.239,19.58,28.16,5.007,0.9682
2007-02-14,6.845,9.994,18.8,26.16,4.991,0.9651
2007-02-15,29.876,9.059,17.23,23.92,6.815,1.3178
2007-02-16,0.0,8.964,17.02,23.64,6.197,1.1983
2007-02-17,0.908,10.215,17.09,25.09,5.41,1.0461
2007-02-18,0.474,10.057,16.64,24.56,5.07,0.9804
2007-02-19,0.474,8.832,16.84,23.31,5.157,0.9972
2007-02-20,0.474,9.584,16.3,23.73,5.315,1.0277
2007-02-21,0.0,10.153,16.28,24.36,4.983,0.9635
2007-02-22,0.0,11.244,16.48,25.75,4.825,0.933
2007-02-23,0.0,13.122,16.62,28.0,4.682,0.9053
2007-02-24,0.0,13.686,14.14,27.03,4.516,0.8732
2007-02-25,1.564,9.118,17.91,24.36,4.5,0.8701
2007-02-26,7.843,10.423,18.11,25.92,4.5,0.8701
2007-02-27,0.0,13.341,15.66,27.53,4.5,0.8701
2007-02-28,0.0,14.856,15.44,29.14,4.45,0.8605
2007-03-01,0.0,13.507,17.86,29.16,4.35,0.8411
2007-03-02,0.0,13.418,16.38,28.05,4.312,0.8338
2007-03-03,0.0,12.409,17.08,27.34,4.2,0.8121
2007-03-04,0.0,9.712,18.59,25.44,4.306,0.8326
2007-03-05,1.252,10.06,16.72,24.41,4.518,0.8736
2007-03-06,0.0,10.731,16.16,24.75,4.714,0.9115
2007-03-07,3.074,10.501,17.89,25.73,5.284,1.0217
2007-03-08,1.107,9.895,17.89,25.06,6.775,1.3101
2007-03-09,4.585,10.849,18.0,26.19,5.962,1.1529
2007-03-10,25.508,8.668,18.06,23.88,6.892,1.3327
2007-03-11,0.0,11.366,16.52,25.67,6.696,1.2948
2007-03-12,1.641,9.02,18.31,24.44,5.537,1.0707
2007-03-13,0.0,10.757,17.61,25.77,5.086,0.9835
2007-03-14,1.495,9.257,18.05,24.45,5.785,1.1186
2007-03-15,0.0,8.939,17.5,23.69,6.553,1.2671
2007-03-16,17.3,9.263,17.52,24.05,9.234,1.7855
2007-03-17,0.0,10.564,16.88,24.98,8.234,1.5922
2007-03-18,5.986,8.65,16.58,22.66,18.16,3.5115
2007-03-19,5.149,8.284,18.02,23.39,9.437,1.8248
2007-03-20,10.748,9.134,18.39,24.56,7.242,1.4004
2007-03-21,2.086,11.466,17.23,26.23,6.162,1.1915
2007-03-22,1.363,7.632,18.31,22.97,11.31,2.187
2007-03-23,5.808,9.422,17.28,24.02,13.76,2.6607
2007-03-24,24.492,7.974,17.34,22.53,30.09,5.8184
2007-03-25,35.642,6.626,18.22,21.92,21.25,4.109
2007-03-26,0.0,10.729,16.25,24.7,14.47,2.798
2007-03-27,0.725,8.351,17.06,22.7,11.42,2.2082
2007-03-28,12.892,6.887,17.05,21.19,13.93,2.6936
2007-03-29,5.981,7.965,17.08,22.31,17.16,3.3182
2007-03-30,16.493,9.488,16.66,23.62,19.8,3.8287
2007-03-31,0.0,9.672,16.84,23.97,16.04,3.1016
2007-04-01,0.0,10.067,17.97,25.25,12.18,2.3552
2007-04-02,9.563,8.206,17.95,23.28,24.72,4.78
2007-04-03,0.0,10.151,17.25,24.81,21.37,4.1322
2007-04-04,40.883,9.155,17.05,23.58,47.32,9.1501
2007-04-05,15.33,8.142,17.94,23.2,71.94,13.9108
2007-04-06,6.605,8.399,16.59,22.42,95.05,18.3795
2007-04-07,7.819,9.37,17.8,24.41,25.79,4.9869
2007-04-08,5.019,8.628,16.66,22.73,31.32,6.0562
2007-04-09,14.98,7.905,16.47,21.81,29.21,5.6482
2007-04-10,0.0,9.462,17.36,24.19,16.33,3.1577
2007-04-11,0.0,9.283,17.42,24.05,13.54,2.6182
2007-04-12,0.0,8.944,18.75,24.72,11.71,2.2643
2007-04-13,5.611,9.455,17.97,24.67,10.19,1.9704
2007-04-14,9.989,8.322,17.86,23.39,9.093,1.7583
2007-04-15,0.0,10.634,17.02,25.28,11.8,2.2817
2007-04-16,3.177,7.636,17.56,22.45,11.67,2.2566
2007-04-17,0.0,10.494,16.64,24.88,11.95,2.3107
2007-04-18,2.572,8.993,17.86,24.14,11.89,2.2991
2007-04-19,23.943,8.88,16.52,23.0,47.38,9.1617
2007-04-20,35.073,6.858,16.72,21.0,42.17,8.1543
2007-04-21,12.259,8.597,16.86,22.97,60.05,11.6117
2007-04-22,6.713,7.964,16.84,22.28,46.15,8.9239
2007-04-23,17.471,8.475,17.41,23.28,51.39,9.9371
2007-04-24,0.0,8.47,17.39,23.28,32.56,6.296
2007-04-25,15.737,7.108,17.09,21.61,33.54,6.4855
2007-04-26,0.0,8.221,17.25,22.92,32.96,6.3734
2007-04-27,12.898,8.281,16.75,22.61,31.74,6.1375
2007-04-28,1.904,8.605,16.52,22.8,31.33,6.0582
2007-04-29,17.509,7.815,17.09,22.41,21.19,4.0974
2007-04-30,0.0,9.129,17.44,24.11,30.46,5.8899
2007-05-01,0.0,8.49,17.56,23.52,30.37,5.8725
2007-05-02,0.0,9.291,16.34,23.5,17.49,3.382
2007-05-03,0.0,7.625,16.95,22.12,14.77,2.856
2007-05-04,0.0,7.352,17.27,22.09,14.06,2.7187
2007-05-05,0.0,10.665,15.7,24.69,14.48,2.7999
2007-05-06,1.919,9.63,16.33,23.94,15.22,2.943
2007-05-07,0.0,9.92,17.41,25.08,19.24,3.7204
2007-05-08,27.322,6.718,17.38,21.56,22.34,4.3198
2007-05-09,3.558,9.102,17.34,24.14,18.17,3.5135
2007-05-10,15.404,8.156,17.64,23.33,37.84,7.317
2007-05-11,0.0,9.639,17.98,25.27,47.29,9.1443
2007-05-12,0.0,7.953,18.05,23.45,16.11,3.1151
2007-05-13,0.0,9.224,17.31,24.31,18.99,3.672
2007-05-14,0.0,9.32,17.38,24.48,20.82,4.0259
2007-05-15,1.04,8.932,17.73,24.33,14.44,2.7922
2007-05-16,1.936,8.294,18.7,24.39,12.37,2.3919
2007-05-17,0.0,9.916,17.66,25.42,10.77,2.0826
2007-05-18,30.588,6.866,16.56,21.16,13.09,2.5312
2007-05-19,0.0,9.109,16.88,23.94,12.87,2.4886
2007-05-20,5.263,6.849,17.33,21.78,13.22,2.5563
2007-05-21,18.957,7.471,16.83,22.06,20.83,4.0278
2007-05-22,10.998,7.255,17.25,22.17,37.73,7.2957
2007-05-23,4.503,8.189,16.11,22.34,17.07,3.3008
2007-05-24,6.436,8.88,16.41,23.39,46.39,8.9703
2007-05-25,1.176,8.666,15.78,22.69,44.19,8.5449
2007-05-26,11.116,8.078,15.66,21.91,27.25,5.2692
2007-05-27,0.0,8.829,15.66,22.81,19.94,3.8557
2007-05-28,13.739,8.067,16.34,22.44,20.32,3.9292
2007-05-29,9.581,6.479,16.27,20.59,17.71,3.4245
2007-05-30,7.765,7.874,16.42,22.3,14.22,2.7497
2007-05-31,9.432,7.468,15.55,21.16,12.72,2.4596
2007-06-01,0.0,7.553,16.53,22.03,15.97,3.0881
2007-06-02,17.448,6.366,16.28,20.52,21.12,4.0839
2007-06-03,18.937,7.437,16.14,21.61,36.76,7.1082
2007-06-04,11.761,9.382,15.02,23.11,18.47,3.5715
2007-06-05,0.0,7.792,16.5,22.31,14.04,2.7149
2007-06-06,0.0,9.899,15.66,24.22,14.94,2.8889
2007-06-07,12.461,8.036,17.19,23.14,13.29,2.5698
2007-06-08,0.0,8.855,15.92,23.16,12.73,2.4616
2007-06-09,0.0,9.714,16.28,24.47,11.3,2.185
2007-06-10,0.0,8.568,16.95,23.61,10.76,2.0806
2007-06-11,6.841,6.556,18.31,22.44,10.03,1.9395
2007-06-12,0.0,9.439,16.73,24.48,9.234,1.7855
2007-06-13,0.0,9.162,15.8,23.47,8.444,1.6328
2007-06-14,0.0,7.837,16.83,22.67,7.85,1.5179
2007-06-15,0.0,8.661,16.27,23.22,7.533,1.4566
2007-06-16,0.0,7.945,16.86,22.83,7.692,1.4874
2007-06-17,0.0,8.346,16.48,23.02,7.917,1.5309
2007-06-18,0.0,9.027,17.5,24.59,7.492,1.4487
2007-06-19,0.0,8.128,17.69,23.69,7.15,1.3826
2007-06-20,0.0,8.44,17.09,23.59,8.648,1.6722
2007-06-21,0.0,9.786,15.56,24.11,8.898,1.7206
2007-06-22,0.0,6.164,17.11,21.06,8.083,1.563
2007-06-23,0.0,6.699,16.55,21.17,7.192,1.3907
2007-06-24,0.0,7.906,16.17,22.27,7.0,1.3536
2007-06-25,0.0,7.401,17.27,22.53,7.983,1.5436
2007-06-26,0.0,7.432,16.77,22.17,8.682,1.6788
2007-06-27,0.0,8.884,16.88,23.95,11.87,2.2953
2007-06-28,0.0,8.86,17.56,24.44,9.093,1.7583
2007-06-29,0.0,7.739,17.09,22.78,7.85,1.5179
2007-06-30,0.0,8.647,15.98,23.0,6.842,1.323
2007-07-01,0.0,8.829,16.38,23.53,6.583,1.2729
2007-07-02,0.0,8.653,16.44,23.34,7.467,1.4439
2007-07-03,0.0,10.238,15.72,24.75,6.333,1.2246
2007-07-04,0.0,10.988,15.41,25.45,5.814,1.1242
2007-07-05,0.0,10.59,15.09,24.73,5.521,1.0676
2007-07-06,0.674,10.497,15.62,24.98,5.363,1.037
2007-07-07,0.0,10.213,15.64,24.62,5.228,1.0109
2007-07-08,0.0,9.883,16.16,24.58,5.102,0.9866
2007-07-09,22.263,7.717,16.33,22.11,6.899,1.334
2007-07-10,0.853,9.079,17.16,24.33,6.004,1.161
2007-07-11,0.0,9.479,16.97,24.66,6.457,1.2486
2007-07-12,0.0,10.392,16.03,25.08,6.762,1.3075
2007-07-13,0.0,10.682,16.7,25.89,5.711,1.1043
2007-07-14,0.0,10.068,16.8,25.2,5.371,1.0386
2007-07-15,0.0,8.728,17.08,23.81,5.822,1.1258
2007-07-16,0.0,9.674,16.25,24.31,6.476,1.2522
2007-07-17,9.881,8.97,16.58,23.7,7.5,1.4502
2007-07-18,0.851,8.981,15.86,23.17,7.2,1.3922
2007-07-19,0.0,8.57,16.55,23.19,6.585,1.2733
2007-07-20,5.033,9.427,15.41,23.36,6.272,1.2128
2007-07-21,5.004,7.97,16.22,22.22,6.247,1.208
2007-07-22,2.223,7.82,15.61,21.56,7.463,1.4431
2007-07-23,18.665,7.24,15.28,20.62,8.078,1.562
2007-07-24,0.0,8.548,16.47,23.05,7.225,1.3971
2007-07-25,0.941,10.347,15.44,24.44,9.758,1.8869
2007-07-26,0.0,10.655,15.59,24.91,7.517,1.4535
2007-07-27,4.941,8.965,17.05,23.94,6.308,1.2198
2007-07-28,0.0,11.164,16.44,26.08,6.952,1.3443
2007-07-29,0.0,10.39,15.95,24.8,7.858,1.5195
2007-07-30,0.0,10.577,15.8,24.89,6.062,1.1722
2007-07-31,0.0,11.452,15.52,25.73,5.228,1.0109
2007-08-01,0.0,10.524,16.42,25.23,4.983,0.9635
2007-08-02,0.0,10.401,17.02,25.5,4.801,0.9284
2007-08-03,0.0,7.905,17.8,23.23,4.69,0.9069
2007-08-04,0.0,9.613,17.81,25.14,4.69,0.9069
2007-08-05,2.415,8.821,16.7,23.39,4.698,0.9084
2007-08-06,0.0,11.353,15.7,25.64,5.434,1.0508
2007-08-07,0.412,10.152,15.91,24.33,5.094,0.985
2007-08-08,7.809,9.264,16.22,23.5,5.205,1.0065
2007-08-09,0.0,9.708,16.34,24.09,5.935,1.1476
2007-08-10,0.0,10.641,15.92,24.88,8.826,1.7067
2007-08-11,0.0,8.819,16.84,23.42,8.0,1.5469
2007-08-12,0.0,10.042,16.64,24.66,7.317,1.4149
2007-08-13,0.0,9.939,17.97,25.5,6.234,1.2054
2007-08-14,0.0,9.057,17.02,23.78,6.683,1.2923
2007-08-15,11.955,7.723,16.77,22.09,6.543,1.2652
2007-08-16,0.0,9.454,16.22,23.62,6.702,1.2959
2007-08-17,3.551,9.599,17.94,25.05,9.48,1.8331
2007-08-18,0.0,10.388,17.11,25.31,8.27,1.5991
2007-08-19,0.0,10.352,16.3,24.67,6.901,1.3344
2007-08-20,0.0,8.101,17.27,22.86,5.703,1.1028
2007-08-21,0.0,8.374,16.59,22.62,5.197,1.0049
2007-08-22,0.0,10.134,16.77,24.72,4.975,0.962
2007-08-23,0.0,9.326,17.12,24.06,4.88,0.9436
2007-08-24,0.0,9.128,18.0,24.5,5.466,1.0569
2007-08-25,36.356,8.999,16.94,23.53,10.81,2.0903
2007-08-26,8.227,8.192,15.47,21.5,22.28,4.3082
2007-08-27,0.0,9.35,16.03,23.23,19.18,3.7088
2007-08-28,0.0,10.664,15.86,24.61,10.08,1.9491
2007-08-29,11.668,7.212,18.34,22.72,8.37,1.6185
2007-08-30,2.649,9.302,16.36,23.39,6.767,1.3085
2007-08-31,0.0,11.506,16.61,26.08,6.162,1.1915
2007-09-01,0.0,8.927,17.5,23.83,5.49,1.0616
2007-09-02,0.0,10.031,17.2,24.81,5.165,0.9987
2007-09-03,0.0,10.503,17.31,25.42,5.688,1.0999
2007-09-04,0.0,10.013,17.2,24.78,5.149,0.9956
2007-09-05,0.0,10.52,16.73,25.0,4.896,0.9467
2007-09-06,0.0,11.253,16.52,25.67,5.015,0.9697
2007-09-07,0.0,10.241,17.73,25.41,5.268,1.0187
2007-09-08,0.0,12.685,16.83,27.52,5.862,1.1335
2007-09-09,0.0,10.142,16.98,24.73,5.141,0.9941
2007-09-10,0.0,11.801,16.41,26.2,4.896,0.9467
2007-09-11,4.841,10.006,17.27,24.78,4.69,0.9069
2007-09-12,0.0,10.854,17.34,25.78,4.706,0.91
2007-09-13,3.925,9.383,17.62,24.36,4.935,0.9543
2007-09-14,0.0,12.151,17.2,27.14,4.714,0.9115
2007-09-15,0.339,8.536,16.83,22.83,5.478,1.0593
2007-09-16,0.0,9.676,17.09,24.28,10.05,1.9433
2007-09-17,0.0,11.936,14.92,25.33,7.925,1.5324
2007-09-18,0.0,12.662,16.7,27.38,6.796,1.3141
2007-09-19,0.0,11.96,16.64,26.53,5.26,1.0171
2007-09-20,1.339,11.622,16.97,26.38,5.625,1.0877
2007-09-21,4.921,10.771,18.66,26.64,6.59,1.2743
2007-09-22,0.0,12.156,16.67,26.78,5.782,1.118
2007-09-23,4.928,9.061,17.06,23.59,5.157,0.9972
2007-09-24,0.474,10.5,16.55,24.81,5.434,1.0508
2007-09-25,12.902,10.297,17.39,25.2,6.329,1.2238
2007-09-26,0.0,10.919,17.55,26.02,6.29,1.2163
2007-09-27,0.0,11.261,17.16,26.12,6.468,1.2507
2007-09-28,0.0,11.352,17.59,26.55,5.569,1.0769
2007-09-29,0.0,9.641,16.42,23.78,5.466,1.0569
2007-09-30,0.0,12.046,16.53,26.61,4.62,0.8934
2007-10-01,0.0,8.476,18.19,23.88,4.362,0.8435
2007-10-02,0.0,12.682,16.88,27.59,4.306,0.8326
2007-10-03,0.0,12.26,16.8,27.06,4.237,0.8193
2007-10-04,0.0,11.494,16.77,26.17,8.087,1.5638
2007-10-05,14.879,8.867,16.55,23.05,8.82,1.7055
2007-10-06,8.224,9.078,17.23,23.81,9.343,1.8066
2007-10-07,24.254,7.957,16.69,22.17,10.7,2.069
2007-10-08,0.0,9.306,15.64,22.89,8.703,1.6829
2007-10-09,37.037,6.031,16.89,20.36,13.76,2.6607
2007-10-10,0.0,9.215,16.61,23.53,12.5,2.4171
2007-10-11,0.0,8.749,16.48,22.92,9.488,1.8347
2007-10-12,5.326,7.811,16.61,22.0,13.11,2.535
2007-10-13,7.326,9.583,16.56,23.95,9.397,1.8171
2007-10-14,36.047,8.554,17.19,23.28,57.42,11.1031
2007-10-15,26.439,8.399,17.38,23.27,62.29,12.0448
2007-10-16,4.233,9.75,16.7,24.28,22.61,4.372
2007-10-17,3.913,8.579,17.45,23.55,14.68,2.8386
2007-10-18,26.375,6.04,17.28,20.77,24.37,4.7123
2007-10-19,7.542,8.609,16.75,23.06,28.75,5.5593
2007-10-20,27.556,7.282,16.47,21.39,75.03,14.5083
2007-10-21,1.686,7.147,17.41,22.03,39.51,7.6399
2007-10-22,47.563,9.036,16.73,23.58,114.3,22.1018
2007-10-23,7.951,11.268,16.44,25.97,31.28,6.0485
2007-10-24,0.0,8.599,16.28,22.77,31.11,6.0156
2007-10-25,16.699,10.43,14.59,23.72,23.96,4.6331
2007-10-26,0.0,8.935,17.02,23.73,53.35,10.3161
2007-10-27,0.0,8.002,17.44,23.03,23.3,4.5054
2007-10-28,67.692,8.108,16.47,22.41,126.4,24.4415
2007-10-29,7.958,8.355,16.64,22.83,81.99,15.8541
2007-10-30,4.367,6.845,15.98,20.64,63.7,12.3174
2007-10-31,0.0,7.489,16.7,21.94,40.7,7.87
2007-11-01,2.267,7.957,16.58,22.38,52.98,10.2446
2007-11-02,0.0,7.429,17.59,22.61,62.38,12.0622
2007-11-03,0.0,9.13,16.17,23.45,84.21,16.2834
2007-11-04,0.0,7.817,16.8,22.44,30.01,5.8029
2007-11-05,0.0,9.827,15.86,24.09,33.14,6.4082
2007-11-06,14.852,9.102,16.73,23.89,60.33,11.6658
2007-11-07,0.0,7.903,17.25,22.92,33.47,6.472
2007-11-08,29.704,8.378,16.48,22.89,20.47,3.9582
2007-11-09,28.416,5.826,16.77,20.31,49.66,9.6026
2007-11-10,10.825,7.113,16.66,21.61,36.82,7.1198
2007-11-11,0.749,8.565,16.41,23.09,46.42,8.9761
2007-11-12,0.749,7.633,16.69,22.25,29.47,5.6985
2007-11-13,0.0,7.831,16.2,22.11,26.99,5.219
2007-11-14,39.959,8.645,17.17,23.81,26.24,5.0739
2007-11-15,0.0,9.428,15.78,23.73,18.33,3.5444
2007-11-16,6.451,8.209,17.55,23.62,17.52,3.3878
2007-11-17,5.309,7.34,17.89,22.94,16.11,3.1151
2007-11-18,0.0,8.143,17.48,23.53,14.33,2.7709
2007-11-19,0.0,9.618,16.69,24.69,12.9,2.4944
2007-11-20,0.0,11.079,15.2,25.47,11.11,2.1483
2007-11-21,0.0,9.586,16.33,24.42,11.35,2.1947
2007-11-22,2.107,9.656,16.73,24.81,26.9,5.2016
2007-11-23,0.0,7.739,17.73,23.33,14.42,2.7883
2007-11-24,37.017,7.612,16.72,22.39,20.18,3.9021
2007-11-25,16.053,8.254,17.66,23.88,19.02,3.6778
2007-11-26,0.0,9.133,16.62,24.16,17.14,3.3143
2007-11-27,0.0,10.224,15.97,25.05,13.22,2.5563
2007-11-28,5.506,8.317,17.98,24.23,11.89,2.2991
2007-11-29,0.0,8.326,16.69,23.27,19.29,3.73
2007-11-30,8.797,7.646,17.25,22.91,19.18,3.7088
2007-12-01,18.239,7.895,16.38,22.53,40.27,7.7869
2007-12-02,0.0,7.79,17.17,23.03,49.59,9.589
2007-12-03,0.0,6.485,16.77,21.22,20.32,3.9292
2007-12-04,0.0,8.957,15.34,23.09,20.16,3.8983
2007-12-05,0.0,8.967,15.36,23.12,13.24,2.5602
2007-12-06,0.0,8.35,15.98,22.83,17.94,3.469
2007-12-07,0.0,8.802,15.5,23.03,22.73,4.3952
2007-12-08,0.0,8.366,16.67,23.38,15.39,2.9759
2007-12-09,0.0,7.426,16.64,22.23,16.36,3.1635
2007-12-10,0.0,7.733,17.23,23.06,20.23,3.9118
2007-12-11,0.0,9.317,15.19,23.48,21.55,4.167
2007-12-12,0.0,7.675,16.89,22.73,21.91,4.2367
2007-12-13,33.575,7.247,16.69,22.08,54.52,10.5423
2007-12-14,19.889,6.406,16.78,21.19,49.34,9.5407
2007-12-15,30.812,6.242,17.0,21.19,43.65,8.4404
2007-12-16,8.494,8.162,16.36,22.92,93.53,18.0856
2007-12-17,7.277,6.993,16.03,21.27,40.21,7.7753
2007-12-18,13.742,8.391,16.05,22.97,71.42,13.8102
2007-12-19,7.032,6.819,16.34,21.31,88.12,17.0395
2007-12-20,0.0,7.094,16.75,21.95,42.99,8.3128
2007-12-21,0.0,8.596,16.5,23.56,29.9,5.7817
2007-12-22,0.0,7.434,16.34,22.05,68.51,13.2475
2007-12-23,0.0,8.299,16.7,23.34,24.08,4.6563
2007-12-24,0.0,8.626,16.41,23.52,21.57,4.1709
2007-12-25,44.399,7.125,17.58,22.64,23.18,4.4822
2007-12-26,27.662,6.966,17.52,22.41,16.63,3.2157
2007-12-27,14.086,8.575,17.44,24.22,20.67,3.9969
2007-12-28,1.462,8.767,17.11,24.2,32.19,6.2245
2007-12-29,0.0,8.885,17.41,24.56,28.56,5.5225
2007-12-30,0.0,8.964,16.89,24.27,16.67,3.2234
2007-12-31,0.0,7.877,17.48,23.42,10.67,2.0632
2008-01-01,0.0,8.71,17.14,24.12,14.38,2.7806
2008-01-02,0.0,7.119,17.5,22.53,12.77,2.4693
2008-01-03,0.0,7.374,17.0,22.42,11.06,2.1386
2008-01-04,0.0,9.98,15.78,24.67,9.602,1.8567
2008-01-05,0.0,7.408,17.95,23.2,9.082,1.7562
2008-01-06,0.0,9.144,17.81,25.11,8.499,1.6434
2008-01-07,0.0,8.612,17.45,24.19,8.117,1.5696
2008-01-08,1.974,7.699,17.92,23.48,11.4,2.2044
2008-01-09,61.343,6.044,17.38,21.2,20.21,3.9079
2008-01-10,0.0,8.023,16.55,22.77,14.46,2.7961
2008-01-11,0.0,7.634,17.69,23.2,13.44,2.5988
2008-01-12,0.0,8.406,16.72,23.33,12.02,2.3243
2008-01-13,0.0,8.963,15.94,23.41,10.58,2.0458
2008-01-14,0.0,8.101,16.14,22.5,9.99,1.9317
2008-01-15,0.0,8.635,16.33,23.27,8.953,1.7312
