fecha,P_mm,ETP_mm,T_min_C,T_max_C,Q_m3s,Q_mm
2008-08-17,11.359,8.996,19.68,25.47,20.91,0.5261
2008-08-18,0.044,10.446,20.26,27.37,22.89,0.5759
2008-08-19,0.305,9.24,21.46,27.14,22.06,0.555
2008-08-20,3.26,10.191,20.88,27.58,17.06,0.4292
2008-08-21,3.344,10.53,20.81,27.91,13.98,0.3517
2008-08-22,0.224,8.71,20.18,25.56,11.82,0.2974
2008-08-23,3.597,8.499,20.18,25.36,11.63,0.2926
2008-08-24,10.931,8.185,19.96,24.9,22.81,0.5739
2008-08-25,7.235,8.987,19.36,25.2,20.16,0.5072
2008-08-26,1.075,8.42,20.08,25.23,29.15,0.7334
2008-08-27,19.05,10.304,19.13,26.39,33.32,0.8383
2008-08-28,5.111,8.74,20.27,25.69,51.76,1.3023
2008-08-29,12.602,9.674,20.05,26.48,72.85,1.8329
2008-08-30,5.94,9.306,20.55,26.49,90.78,2.284
2008-08-31,3.077,10.564,20.64,27.84,67.68,1.7028
2008-09-01,2.36,8.557,20.88,26.06,54.43,1.3694
2008-09-02,2.946,8.382,20.34,25.42,41.82,1.0522
2008-09-03,3.193,7.739,21.11,25.44,50.18,1.2625
2008-09-04,11.135,7.206,19.32,23.42,45.17,1.1365
2008-09-05,0.074,10.765,20.28,27.84,43.93,1.1053
2008-09-06,0.0,12.052,20.81,29.58,30.76,0.7739
2008-09-07,6.893,9.796,21.75,27.98,24.42,0.6144
2008-09-08,17.345,8.533,20.76,25.94,36.42,0.9163
2008-09-09,10.141,9.429,21.39,27.33,37.41,0.9412
2008-09-10,7.098,10.192,21.37,28.14,40.93,1.0298
2008-09-11,1.26,11.729,21.48,29.8,35.77,0.9
2008-09-12,0.216,9.928,21.56,27.99,28.2,0.7095
2008-09-13,8.387,8.975,22.49,27.82,22.83,0.5744
2008-09-14,6.602,9.684,21.99,28.16,20.15,0.507
2008-09-15,16.466,8.868,21.04,26.61,20.02,0.5037
2008-09-16,18.15,10.293,20.7,27.76,30.54,0.7684
2008-09-17,19.745,6.222,20.43,23.56,55.18,1.3883
2008-09-18,4.77,9.437,20.32,26.62,49.73,1.2512
2008-09-19,7.623,9.564,20.24,26.69,48.54,1.2213
2008-09-20,7.098,8.526,19.61,25.13,36.93,0.9292
2008-09-21,7.202,9.202,20.01,26.16,44.38,1.1166
2008-09-22,5.338,9.349,20.97,27.09,37.7,0.9485
2008-09-23,14.102,9.574,20.16,26.72,45.44,1.1433
2008-09-24,2.844,9.276,19.23,25.7,51.92,1.3063
2008-09-25,5.835,9.438,19.82,26.34,59.25,1.4907
2008-09-26,10.023,8.504,21.52,26.76,58.94,1.4829
2008-09-27,4.296,9.744,20.06,26.89,74.04,1.8628
2008-09-28,2.124,8.877,20.17,26.06,50.0,1.258
2008-09-29,6.905,7.458,21.14,25.44,39.25,0.9875
2008-09-30,2.891,8.704,20.66,26.33,35.87,0.9025
2008-10-01,19.439,7.982,20.41,25.43,52.96,1.3325
2008-10-02,7.41,9.46,20.7,27.18,44.84,1.1282
2008-10-03,14.94,9.0,20.72,26.73,35.41,0.8909
2008-10-04,5.912,9.314,19.32,25.99,32.05,0.8064
2008-10-05,14.643,9.379,19.48,26.22,51.66,1.2998
2008-10-06,19.119,7.91,19.33,24.52,78.28,1.9695
2008-10-07,10.876,7.865,19.53,24.66,158.7,3.9929
2008-10-08,16.94,9.083,19.7,26.14,199.3,5.0143
2008-10-09,25.562,8.811,20.7,26.67,170.6,4.2923
2008-10-10,15.997,7.877,19.67,24.85,173.0,4.3526
2008-10-11,16.443,7.117,19.86,24.26,232.5,5.8497
2008-10-12,17.136,7.46,19.95,24.69,249.6,6.2799
2008-10-13,28.264,8.026,19.21,24.7,202.7,5.0999
2008-10-14,5.728,6.791,19.21,23.44,175.6,4.4181
2008-10-15,4.5,8.369,19.32,25.22,190.3,4.7879
2008-10-16,7.137,8.25,19.4,25.16,196.7,4.9489
2008-10-17,11.227,8.313,20.26,25.96,202.4,5.0923
2008-10-18,13.324,8.663,21.28,27.21,222.2,5.5905
2008-10-19,2.679,8.704,20.76,26.83,163.1,4.1036
2008-10-20,14.334,8.516,20.18,26.19,142.7,3.5903
2008-10-21,8.048,9.157,20.75,27.39,115.3,2.9009
2008-10-22,10.712,9.205,21.05,27.69,107.9,2.7147
2008-10-23,0.438,8.572,21.42,27.32,103.5,2.604
2008-10-24,5.02,8.648,21.19,27.22,99.0,2.4908
2008-10-25,2.778,6.971,21.46,25.72,83.06,2.0898
2008-10-26,0.0,8.479,20.68,26.68,79.43,1.9984
2008-10-27,0.0,8.021,20.78,26.27,72.44,1.8226
2008-10-28,0.215,7.525,21.6,26.47,61.67,1.5516
2008-10-29,0.0,7.485,21.34,26.19,55.97,1.4082
2008-10-30,0.0,9.068,20.0,26.91,46.71,1.1752
2008-10-31,0.0,8.585,19.98,26.37,39.99,1.0061
2008-11-01,1.988,6.876,20.26,24.73,36.46,0.9173
2008-11-02,20.381,6.577,20.68,24.77,34.04,0.8564
2008-11-03,17.061,7.744,20.01,25.55,82.54,2.0767
2008-11-04,8.864,7.593,20.72,25.99,77.36,1.9464
2008-11-05,0.137,6.842,20.16,24.7,66.22,1.6661
2008-11-06,7.347,6.737,20.33,24.77,55.51,1.3966
2008-11-07,16.582,8.29,20.24,26.45,58.06,1.4608
2008-11-08,2.084,6.99,20.8,25.49,53.89,1.3559
2008-11-09,8.965,8.704,19.24,26.21,82.54,2.0767
2008-11-10,1.542,8.218,20.7,26.8,79.95,2.0115
2008-11-11,0.0,8.783,20.67,27.46,73.21,1.8419
2008-11-12,0.146,9.172,19.69,27.21,60.42,1.5202
2008-11-13,9.117,7.229,20.93,25.95,51.11,1.2859
2008-11-14,2.258,8.414,19.86,26.51,45.32,1.1402
2008-11-15,0.257,7.795,19.94,25.82,64.11,1.613
2008-11-16,6.109,6.128,20.33,24.26,94.86,2.3867
2008-11-17,15.247,7.87,19.95,25.96,82.54,2.0767
2008-11-18,26.337,7.712,19.72,25.62,69.59,1.7509
2008-11-19,14.715,6.305,20.37,24.55,49.03,1.2336
2008-11-20,16.496,6.757,20.96,25.56,155.3,3.9073
2008-11-21,2.88,5.958,20.92,24.66,163.1,4.1036
2008-11-22,2.387,8.156,20.96,27.24,119.0,2.994
2008-11-23,8.792,7.658,20.71,26.42,97.17,2.4448
2008-11-24,4.611,7.394,20.71,26.12,80.77,2.0322
2008-11-25,26.323,3.819,21.2,22.88,67.0,1.6857
2008-11-26,9.963,4.064,20.47,22.44,69.7,1.7536
2008-11-27,11.446,5.041,19.36,22.43,122.3,3.077
2008-11-28,0.138,5.762,19.77,23.55,152.1,3.8268
2008-11-29,0.0,6.844,20.19,25.12,153.2,3.8545
2008-11-30,0.0,7.728,20.01,26.07,127.3,3.2028
2008-12-01,0.836,8.518,21.03,27.83,91.64,2.3056
2008-12-02,0.524,8.208,20.64,27.17,71.01,1.7866
2008-12-03,0.306,8.575,20.28,27.36,58.82,1.4799
2008-12-04,0.053,7.292,20.74,26.17,50.49,1.2703
2008-12-05,0.0,8.847,18.43,26.33,44.12,1.1101
2008-12-06,0.0,9.099,18.77,26.94,38.87,0.978
2008-12-07,0.936,7.898,20.18,26.49,35.84,0.9017
2008-12-08,9.891,6.692,21.24,25.93,32.98,0.8298
2008-12-09,0.0,7.125,21.05,26.26,30.56,0.7689
2008-12-10,0.0,7.441,20.28,26.04,27.83,0.7002
2008-12-11,0.0,7.59,20.3,26.23,27.33,0.6876
2008-12-12,0.0,8.896,18.86,26.8,24.72,0.622
2008-12-13,0.215,8.546,19.65,26.95,23.04,0.5797
2008-12-14,0.0,8.917,18.47,26.55,20.8,0.5233
2008-12-15,0.0,9.172,18.82,27.15,18.89,0.4753
2008-12-16,0.0,7.253,19.68,25.33,16.54,0.4161
2008-12-17,0.0,8.865,17.72,25.97,15.27,0.3842
2008-12-18,0.0,8.116,17.78,24.99,14.27,0.359
2008-12-19,0.0,7.061,18.96,24.54,13.79,0.347
2008-12-20,0.0,7.604,18.66,24.99,12.88,0.3241
2008-12-21,0.0,9.013,17.07,25.67,11.77,0.2961
2008-12-22,0.0,8.741,18.33,26.24,13.86,0.3487
2008-12-23,0.0,7.519,19.68,25.66,12.51,0.3147
2008-12-24,0.0,8.457,17.32,25.08,11.4,0.2868
2008-12-25,0.0,8.278,19.82,26.73,10.54,0.2652
2008-12-26,0.0,7.859,18.78,25.37,10.42,0.2622
2008-12-27,0.0,8.398,17.92,25.44,10.18,0.2561
2008-12-28,0.0,8.299,18.45,25.68,9.686,0.2437
2008-12-29,0.0,8.6,17.67,25.49,9.44,0.2375
2008-12-30,0.12,7.645,19.06,25.3,9.195,0.2313
2008-12-31,0.177,7.437,19.91,25.72,8.95,0.2252
